Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day_of_Month,Month
47,11.4,20.6,0.0,4.76,8.42,13,57.0,12,12,26.0,19.0,46.0,33.0,1018.1,1017.4,2.6,8.0,15.6,18.5,0,0,6,9.0
18,11.6,15.5,0.0,3.4,1.2,11,20.0,13,11,6.0,9.0,77.0,69.0,1018.5,1015.5,7.0,7.0,13.4,13.9,0,0,1,9.0
44,16.8,25.4,0.0,7.0,0.5,4,41.0,4,4,13.0,13.0,42.0,41.0,1015.0,1011.8,7.0,8.0,22.5,23.9,0,1,6,4.0
0,8.8,27.0,0.5599999999999999,8.28,12.0,6,43.0,5,6,11.0,22.0,44.0,16.0,1011.7,1006.7,2.4,1.6,17.8,26.6,0,1,12,10.0
33,14.6,19.3,0.2,2.0,5.3,8,39.0,2,8,7.0,13.0,100.0,92.0,1013.5,1011.3,7.0,8.0,16.9,18.1,0,1,10,4.0
1,7.0,22.6,0.0,2.2,10.7,13,24.2,15,3,4.0,9.0,83.0,43.0,1032.2,1026.8,1.0,0.0,11.7,22.0,0,0,11,9.0
23,-3.2,-0.3,0.6,2.0,6.18,13,49.0,3,9,14.6,19.0,97.0,97.0,1018.3199999999999,1015.8,7.0,7.8,-1.3,-1.5,0,1,12,7.0
35,8.7,17.1,0.0,2.8,6.7,15,56.0,13,15,22.0,35.0,80.0,62.0,1025.6,1023.4,7.0,3.0,13.0,15.9,0,0,20,9.0
42,7.1,17.0,1.4,0.8,4.7,3,22.0,5,3,7.0,11.0,81.0,69.0,1012.5,1010.4,6.0,2.0,10.7,16.2,1,0,29,6.0
30,18.3,34.1,0.0,7.56,8.540000000000001,9,28.0,3,0,9.0,7.0,63.0,42.0,1017.9399999999999,1015.04,3.8,3.8,23.6,31.7,0,1,4,12.0
26,11.1,20.4,0.0,5.08,5.2,10,28.0,7,13,9.0,2.0,66.0,50.0,1019.3,1015.6,3.2,4.6,15.5,18.6,0,0,18,7.0
47,19.9,24.6,0.0,6.959999999999999,6.68,9,48.0,1,9,11.0,35.0,81.0,80.0,1010.9,1011.0,6.2,5.0,22.6,22.8,0,0,3,2.0
9,14.2,32.1,3.8,6.959999999999999,6.6800000000000015,15,46.0,10,13,7.0,13.0,79.0,36.0,1020.5,1017.4,1.8,2.0,19.7,31.3,1,0,12,3.0
22,8.0,20.6,1.0,3.8,12.0,11,43.0,12,12,26.0,24.0,54.0,35.0,1018.6,1019.0,5.0,8.0,14.3,18.5,0,0,26,12.0
19,13.5,22.0,0.8,7.0,5.9,15,61.0,12,15,9.0,46.0,66.0,44.0,1010.0,1013.0,2.0,7.0,15.2,18.4,0,0,3,11.0
3,14.7,26.2,0.0,12.8,0.1,2,37.0,2,10,17.0,11.0,16.0,23.0,1011.9,1010.8,8.0,8.0,23.0,23.7,0,0,3,12.0
9,-2.1,17.1,0.0,2.0,8.0,13,43.0,8,14,6.0,28.0,85.0,28.0,1023.7,1019.6,1.0,3.8,5.6,16.4,0,0,23,5.0
33,8.3,13.8,0.4,2.0,7.9,6,69.0,6,13,19.0,26.0,85.0,70.0,1015.6,1018.6,1.0,8.0,9.4,13.3,0,0,22,7.0
1,13.2,23.0,0.0,2.2,3.1,13,43.4,7,7,11.0,13.0,69.0,65.0,1000.0,995.9,8.0,4.0,20.4,20.5,0,1,6,9.0
30,17.1,31.7,0.0,6.959999999999999,6.68,1,24.0,9,6,2.0,4.0,78.0,33.0,1017.28,1014.32,1.0,4.2,22.6,31.1,0,0,24,2.0
29,10.8,24.4,4.8,5.680000000000001,5.4,14,44.0,6,13,20.0,26.0,80.0,51.0,1018.2,1017.2,4.0,8.0,17.4,22.6,1,1,12,5.0
20,22.8,40.4,0.0,12.8,13.4,3,41.0,3,5,28.0,17.0,21.0,13.0,1012.5,1010.3,1.0,5.0,31.3,38.6,0,0,2,1.0
3,23.8,39.3,0.0,12.6,12.3,2,57.0,4,2,6.0,28.0,38.0,13.0,1004.7,1001.0,1.0,3.0,32.3,38.8,0,0,3,2.0
9,11.8,18.3,0.0,7.0,6.68,9,56.0,10,2,17.0,30.0,55.0,56.0,1022.7,1022.1,6.0,8.0,14.1,16.9,0,0,2,3.0
0,26.6,41.5,0.0,14.879999999999999,10.320000000000002,2,52.0,5,12,9.0,17.0,18.0,16.0,1011.8,1008.5,3.4,6.0,34.6,40.7,0,0,6,12.0
13,24.8,32.3,0.0,10.2,8.5,2,44.0,9,0,26.0,22.0,45.0,39.0,1012.3,1009.3,7.0,6.0,26.9,31.3,0,0,21,4.0
3,11.9,32.4,0.0,8.0,10.54,8,35.0,0,2,17.0,15.0,19.0,16.0,1015.9,1011.9,2.0,1.8,24.0,29.6,0,0,26,11.0
40,15.1,25.7,0.6,9.319999999999999,11.540000000000001,1,41.0,6,3,9.0,17.0,40.0,20.0,1004.1,1003.7,2.6,4.6,17.6,24.5,0,0,17,12.0
46,8.0,16.9,0.6,3.7600000000000002,7.5200000000000005,8,37.0,8,10,13.0,20.0,56.0,49.0,1021.6,1020.7,4.8,5.0,14.5,15.1,0,0,14,5.0
46,10.1,13.5,1.2,2.3600000000000003,7.959999999999999,10,37.0,8,10,6.0,17.0,62.0,54.0,1027.9,1027.6,4.6,2.4,10.6,12.2,1,0,31,7.0
25,5.8,30.7,0.0,10.040000000000001,12.56,14,43.0,2,6,15.0,9.0,46.0,19.0,1015.0,1011.9,2.8,2.6,16.0,28.1,0,0,3,12.0
28,9.6,14.2,0.0,2.8,2.1,13,70.0,14,14,35.0,31.0,81.0,91.0,1017.1,1017.4,7.0,8.0,11.7,13.1,0,1,29,7.0
39,25.2,30.8,0.0,12.0,11.0,1,39.0,1,1,22.0,31.0,52.0,53.0,1013.8,1011.1,3.0,6.0,28.9,29.7,0,0,22,11.0
5,-3.9,8.8,0.2,5.0,7.08,5,46.0,3,3,0.0,24.0,99.0,67.0,1028.2,1025.8,5.6,2.6,1.2,8.3,0,0,21,6.0
26,18.6,22.5,5.8,6.959999999999999,6.68,5,37.0,6,5,17.0,22.0,95.0,86.0,1017.1,1013.1,7.6,7.6,18.8,21.8,1,1,7,4.0
21,5.5,20.0,0.0,2.4,2.2,0,24.0,0,8,11.0,15.0,76.0,38.0,1028.7,1025.9,7.0,6.0,11.6,19.5,0,0,27,6.0
48,13.4,34.5,0.0,8.0,11.4,15,74.0,3,7,33.0,48.0,7.0,1.0,1013.7,1007.3,0.0,0.0,21.2,32.2,0,0,16,10.0
19,6.4,18.0,1.4,2.4,11.3,10,31.0,2,9,19.0,9.0,53.0,36.0,1027.2,1025.6,4.0,1.0,12.0,17.2,1,0,17,10.0
4,10.2,23.6,0.0,6.32,7.480000000000001,12,44.0,15,12,22.0,30.0,39.0,24.0,1015.0,1012.0,1.0,2.2,16.7,22.9,0,0,12,4.0
15,9.4,10.1,3.6,3.6,4.8,13,72.0,7,14,19.0,17.0,73.0,39.0,998.0,1002.3,7.0,4.0,9.6,9.0,1,1,31,5.0
0,12.9,29.7,0.0,3.0799999999999996,5.14,2,30.0,2,6,9.0,11.0,40.0,21.0,1032.3,1026.6,0.8,0.4,17.4,28.6,0,0,8,10.0
0,12.7,19.9,5.8,3.72,5.44,7,35.0,5,6,9.0,15.0,96.0,64.0,1012.9,1010.6,7.4,5.8,13.7,18.9,1,0,30,8.0
27,13.6,19.9,0.2,4.0,10.5,14,57.0,7,7,22.0,24.0,53.0,73.0,1017.2,1014.7,3.0,4.0,18.1,18.3,0,1,24,8.0
37,18.9,24.7,0.0,2.4,2.7,0,26.0,7,0,4.0,13.0,77.0,68.0,1013.0,1009.9,7.0,7.0,20.6,23.9,0,0,18,2.0
40,1.8,20.1,0.0,2.96,6.56,1,24.0,14,14,6.0,9.0,57.0,36.0,1015.5,1015.3,1.4,3.0,10.9,18.9,0,0,27,10.0
32,7.0,23.3,0.0,6.0,11.6,15,35.0,8,12,9.0,17.0,55.0,51.0,1017.6,1016.1,2.0,1.0,19.3,21.6,0,0,18,10.0
15,10.8,20.5,0.2,4.4,8.6,6,52.0,6,7,35.0,20.0,54.0,31.0,1019.2,1014.3,5.0,7.0,14.5,20.3,0,0,17,4.0
10,16.6,31.1,0.0,12.6,12.0,7,24.0,7,15,7.0,13.0,24.0,14.0,1014.7,1010.5,1.0,1.0,25.0,30.2,0,0,14,4.0
19,6.4,12.3,0.4,0.6,6.1,10,33.0,11,8,9.0,20.0,87.0,58.0,1030.6,1028.0,2.0,7.0,8.2,10.7,0,0,31,7.0
30,5.5,21.5,0.0,3.3200000000000003,8.900000000000002,5,30.0,3,4,6.0,13.0,73.0,43.0,1019.18,1015.6200000000001,2.6,3.6,12.5,20.6,0,0,12,9.0
45,16.2,24.1,8.2,5.2,10.4,8,44.0,8,10,13.0,19.0,59.0,35.0,1017.3,1015.5,5.0,1.0,20.4,22.8,1,0,16,3.0
14,22.5,29.5,0.0,8.96,12.32,9,37.0,10,1,17.0,11.0,64.0,50.0,1017.1,1014.9,4.6,4.0,24.9,27.9,0,0,23,1.0
11,15.4,18.3,73.8,5.44,0.0,10,43.0,8,8,17.0,28.0,89.0,94.0,1020.0,1019.1,8.0,8.0,16.1,16.8,1,1,6,11.0
21,12.0,33.6,0.0,6.959999999999999,6.68,3,28.0,3,3,0.0,11.0,30.0,12.0,1010.6,1007.8,2.0,3.4,19.4,31.7,0,0,7,3.0
42,8.3,25.0,0.0,3.0,9.7,6,57.0,1,1,15.0,17.0,64.0,49.0,1010.9,1006.5,0.0,0.0,15.8,24.3,0,0,23,9.0
8,24.6,32.0,2.0,4.8,11.64,2,44.0,10,9,26.0,31.0,64.0,57.0,1010.5,1007.2,2.0,1.0,28.4,31.6,1,0,28,2.0
0,19.1,33.0,0.0,6.959999999999999,6.68,12,31.0,5,15,6.0,15.0,45.0,29.0,1014.3,1012.8,5.4,4.0,23.3,31.3,0,0,8,3.0
38,17.9,28.7,0.0,5.0,8.0,1,37.0,7,1,13.0,31.0,56.0,44.0,1015.9,1012.9,1.0,2.0,22.7,27.6,0,0,3,3.0
42,2.7,25.5,0.0,3.2,11.2,13,28.0,0,7,9.0,13.0,59.0,19.0,1028.0,1022.8,2.0,1.0,16.1,24.7,0,0,3,10.0
44,8.5,13.6,9.8,2.4,6.1,8,50.0,0,11,7.0,20.0,99.0,63.0,1026.3,1029.7,6.0,7.0,9.2,11.9,1,1,19,4.0
16,18.1,32.0,0.0,4.0,9.76,0,35.0,0,2,20.0,22.0,60.0,44.6,1016.2,1012.9,1.0,0.0,25.2,31.0,0,0,5,5.0
28,12.2,30.5,0.0,10.0,10.3,1,39.0,3,5,0.0,19.0,40.0,29.0,1009.8,1006.8,5.0,7.0,21.2,28.3,0,0,4,3.0
11,16.5,21.6,0.8,4.96,3.5200000000000005,3,54.0,6,6,15.0,13.0,85.0,78.0,1015.7,1008.3,8.0,8.0,17.9,20.7,0,0,18,9.0
13,24.5,33.4,8.0,5.6,7.2,2,48.0,4,14,6.0,19.0,81.0,60.0,1009.6,1006.4,7.0,7.0,29.2,32.6,1,1,14,12.0
29,16.2,32.2,0.0,9.2,13.3,2,43.0,0,10,22.0,13.0,40.0,22.0,1015.1,1011.2,3.4,3.0,23.0,31.2,0,0,24,12.0
3,6.4,28.5,0.0,8.0,7.8,0,30.0,3,2,0.0,13.0,22.0,13.0,1020.7,1016.1,7.0,7.0,18.0,27.1,0,0,27,4.0
23,11.0,21.7,22.4,7.360000000000001,11.72,0,35.0,13,15,4.0,7.0,53.0,94.0,1020.22,1016.1200000000001,5.8,8.0,17.6,13.2,1,1,7,1.0
33,11.8,17.4,0.0,6.2,8.3,11,31.0,10,8,17.0,19.0,69.0,60.0,1019.8,1019.8,7.0,4.0,14.4,16.0,0,1,13,11.0
37,16.2,30.9,0.0,8.8,11.3,15,44.0,14,13,15.0,24.0,44.0,22.0,1007.6,1003.7,5.0,1.0,21.1,29.6,0,0,6,3.0
26,18.4,24.9,0.2,5.4399999999999995,2.5200000000000005,1,33.0,9,4,2.0,11.0,85.0,74.0,1012.1,1010.5,6.8,7.6,20.4,22.9,0,0,5,12.0
44,7.5,14.6,12.6,1.0,3.4,12,39.0,3,15,4.0,15.0,99.0,82.0,1020.3,1019.3,7.0,5.0,8.8,14.5,1,1,28,7.0
45,10.0,23.2,0.0,2.0,5.819999999999999,2,28.0,7,2,13.0,11.0,86.0,65.0,1027.9,1024.0,6.0,5.0,16.3,22.3,0,0,27,4.0
9,3.5,20.0,0.0,1.52,6.6,7,31.0,9,6,4.0,17.0,97.0,58.0,1027.2,1024.1,4.8,1.0,9.9,17.6,0,0,19,5.0
22,10.4,17.0,1.8,5.24,6.0600000000000005,11,41.0,12,11,15.0,24.0,71.0,61.0,1023.4,1024.8,8.0,8.0,13.6,15.2,1,0,1,4.0
5,5.5,10.9,0.0,3.34,5.180000000000001,12,69.0,6,13,30.0,39.0,87.0,69.0,1004.6,1006.1,8.0,8.0,7.7,9.5,0,1,14,8.0
23,-2.1,6.6,0.0,5.319999999999999,10.440000000000001,15,57.0,12,15,17.0,22.0,74.0,71.0,1022.0,1019.1199999999999,4.0,3.4,0.9,3.5,0,0,13,9.0
4,6.5,19.8,0.0,3.1999999999999997,3.9,11,24.0,12,9,15.0,13.0,63.0,58.0,1027.1,1024.4,4.2,4.2,14.0,17.9,0,0,6,5.0
0,9.4,18.5,0.8,3.2,9.16,15,37.0,11,15,13.0,20.0,43.0,46.0,1028.2,1026.7,1.0,1.0,15.0,17.6,0,0,1,10.0
26,18.5,19.4,12.6,6.959999999999999,6.68,10,50.0,9,10,35.0,37.0,89.0,92.0,1013.7,1013.4,7.6,7.6,18.9,17.8,1,1,1,2.0
25,0.7,15.0,0.2,1.72,5.76,1,20.0,8,5,7.0,6.0,100.0,54.0,1026.5,1022.1,3.6,4.0,6.5,13.9,0,0,5,9.0
2,21.3,30.6,0.0,6.959999999999999,6.68,15,28.0,9,15,9.0,13.0,62.0,33.0,1006.1,1003.5,2.4,3.0,24.0,30.1,0,1,14,2.0
18,7.8,15.780000000000001,17.360000000000003,6.4,1.2,3,78.0,3,5,43.0,35.0,60.0,62.2,1018.0600000000001,1015.5,6.6,5.8,14.34,15.24,0,0,21,8.0
29,15.8,28.2,0.0,6.88,9.5,1,50.0,1,4,26.0,17.0,45.0,28.0,1022.8,1017.1,1.0,4.0,18.6,27.9,0,0,2,5.0
0,30.7,38.5,0.0,11.16,9.82,2,57.0,0,14,19.0,13.0,19.0,21.0,1004.8,1005.1,4.6,5.8,34.3,37.1,0,1,7,12.0
2,15.3,34.9,0.0,6.959999999999999,6.68,9,24.0,10,10,6.0,15.0,62.0,30.0,1020.2,1015.0,1.4,1.4,20.2,33.1,0,0,19,3.0
43,7.1,14.3,1.4,2.0,6.159999999999999,8,31.0,8,15,9.0,15.0,67.0,62.0,1019.6,1019.2,2.2,6.0,12.1,12.9,1,1,30,9.0
37,10.7,20.7,0.0,6.4,10.7,13,41.0,14,14,15.0,6.0,42.0,26.0,1018.0,1015.5,1.0,1.0,13.8,20.0,0,0,25,8.0
37,24.1,30.0,0.0,11.0,12.7,13,28.2,3,10,2.0,20.0,65.0,56.0,1016.1,1015.4,1.0,2.0,28.3,28.9,0,0,10,1.0
3,13.9,38.1,0.0,12.0,11.5,13,46.0,15,13,19.0,30.0,8.0,4.0,1013.7,1009.2,0.0,0.0,29.7,36.9,0,0,25,9.0
3,13.9,38.6,0.0,10.8,12.1,0,37.0,3,0,11.0,19.0,8.0,5.0,1015.6,1011.1,0.0,1.0,29.9,37.0,0,0,15,10.0
12,12.4,23.0,0.0,5.6,5.5,14,61.0,7,14,20.0,30.0,79.0,89.0,1012.2,1013.4,6.0,7.0,17.1,16.9,0,0,22,2.0
3,-2.2,18.6,0.0,4.0,10.1,2,30.0,15,2,4.0,15.0,59.0,16.0,1023.0,1018.9,0.0,0.0,6.7,18.5,0,0,31,5.0
18,13.5,26.3,0.0,3.0,10.3,8,24.0,7,11,4.0,6.0,66.0,49.0,1017.3,1014.1,0.0,2.0,17.3,24.7,0,0,4,4.0
9,6.6,23.1,0.0,3.4,10.8,1,30.0,9,14,7.0,7.0,79.0,44.0,1020.7,1017.3,0.0,2.0,11.5,22.4,0,0,1,4.0
31,5.8,20.3,0.0,2.8,10.8,12,31.0,3,12,0.0,17.0,75.0,57.0,1018.5,1016.6,1.0,2.0,13.6,19.4,0,0,26,8.0
45,6.6,24.4,0.2,6.8,12.2,14,35.0,14,14,24.0,20.0,39.0,15.0,1023.7,1019.7,1.0,1.0,14.8,22.9,0,0,15,10.0
9,0.3,18.9,0.0,3.2,8.8,3,20.0,11,3,6.0,6.0,77.0,30.0,1026.0,1022.5,6.0,1.0,9.7,17.9,0,0,20,9.0
6,10.9,34.2,0.0,8.0,8.760000000000002,13,54.0,6,13,6.0,24.0,31.0,3.0,1012.0,1009.8,2.0,1.0,23.6,33.3,0,0,5,1.0
41,4.7,22.5,0.0,5.4,10.679999999999998,4,43.0,9,4,13.0,19.0,54.0,22.0,1025.9,1023.0,1.6,2.2,9.1,22.2,0,0,7,7.0
33,11.9,21.0,1.6,4.0,8.2,12,28.0,15,11,17.0,15.0,97.0,77.0,1009.4,1010.7,8.0,5.0,16.0,20.4,1,0,21,1.0
46,4.0,18.9,0.8,4.0,7.08,9,31.0,8,8,13.0,17.0,55.0,36.0,1025.7,1023.9,0.8,1.2,14.4,18.1,0,0,1,4.0
30,20.9,27.4,4.2,4.5200000000000005,8.059999999999999,2,26.0,10,2,7.0,13.0,79.0,71.0,1016.36,1013.3399999999999,6.8,5.0,24.0,23.8,1,0,24,12.0
8,17.0,25.5,0.0,6.6,3.9,9,35.0,8,9,15.0,22.0,62.0,62.0,1014.6,1010.4,7.0,7.0,22.2,24.6,0,0,16,6.0
38,18.8,21.8,9.0,2.2,6.6,13,52.8,11,8,30.0,28.0,82.0,75.0,1013.5,1014.8,8.0,3.0,19.5,21.2,1,0,20,12.0
24,6.0,17.3,18.2,3.6800000000000006,8.18,13,34.8,12,9,4.0,19.0,94.0,59.0,1018.54,1017.1600000000001,8.0,6.0,11.5,16.0,1,0,13,8.0
21,9.7,15.2,0.6,1.2,2.0,15,39.0,15,15,13.0,24.0,94.0,54.0,1010.0,1009.6,7.0,7.0,12.1,14.4,0,0,28,6.0
5,-0.6,9.7,0.0,1.24,4.12,5,20.0,3,3,0.0,13.0,100.0,79.0,1026.5,1024.4,6.6,6.2,3.4,8.7,0,0,21,7.0
19,4.6,13.0,2.2,2.0,7.3,12,50.0,15,11,24.0,24.0,69.0,89.0,1010.1,1013.7,1.0,7.0,8.8,8.8,1,1,27,8.0
9,2.2,24.2,0.0,5.32,6.859999999999999,6,43.0,13,6,7.0,28.0,75.0,34.0,1017.5,1011.3,2.6,3.8,11.7,23.1,0,0,30,9.0
9,5.0,24.9,0.0,8.120000000000001,8.1,7,46.0,3,7,4.0,28.0,62.0,37.0,1010.9,1008.3,2.0,1.0,17.1,23.9,0,0,25,9.0
20,3.9,15.9,0.0,1.6,8.5,12,30.0,12,11,13.0,19.0,90.0,51.0,1023.2,1021.8,1.0,1.0,8.3,15.3,0,0,15,6.0
17,5.2,22.2,0.0,8.0,8.760000000000002,7,33.0,10,6,11.0,13.0,48.0,38.0,1021.0,1018.3,4.8,3.4,13.7,20.2,0,0,9,1.0
4,22.4,28.7,1.0,7.360000000000001,11.6,0,41.0,1,1,13.0,24.0,74.0,57.0,1015.1,1013.1,4.0,3.6,24.7,27.6,0,0,13,1.0
4,8.5,25.6,0.0,5.2,9.559999999999999,0,31.0,0,4,4.0,15.0,76.0,38.0,1021.26,1017.2400000000001,4.6,4.2,16.5,24.4,0,0,24,10.0
46,11.1,18.6,0.0,4.96,10.280000000000001,14,41.0,3,6,7.0,19.0,57.0,59.0,1017.2,1014.3,2.6,4.0,15.9,17.6,0,1,12,10.0
6,1.1,18.3,0.0,2.0,7.88,3,26.0,10,6,7.0,13.0,90.0,42.0,1030.4,1026.1,0.0,1.0,8.4,17.4,0,0,24,8.0
23,5.18,4.9,4.159999999999999,4.04,8.06,12,85.0,3,9,9.2,12.2,76.0,72.4,1020.6199999999999,1014.9799999999999,4.6,2.6,9.62,13.3,0,0,24,9.0
34,22.9,30.9,0.0,7.4,11.48,2,41.0,8,9,11.0,24.0,60.0,46.0,1016.3,1014.3,2.0,1.4,25.0,29.4,0,0,21,12.0
31,10.0,17.5,2.8,5.2,8.4,12,46.0,15,12,19.0,19.0,58.0,54.0,1016.8,1017.9,6.0,6.0,15.0,16.0,1,0,2,10.0
42,13.6,21.1,28.6,2.2,9.1,6,48.0,6,7,17.0,26.0,68.0,49.0,1012.7,1012.6,3.0,7.0,16.0,19.2,1,0,31,10.0
36,1.8,19.3,0.0,2.56,9.04,6,20.0,3,8,7.0,11.0,72.0,42.0,1026.28,1022.8,1.8,2.2,13.9,18.3,0,0,7,5.0
47,16.6,21.1,41.2,8.559999999999999,12.1,11,56.0,11,11,28.0,22.0,95.0,77.0,1014.7,1014.2,8.0,8.0,17.4,20.2,1,0,28,1.0
33,8.7,12.2,7.8,0.4,0.6,1,24.0,0,5,7.0,9.0,97.0,91.0,1014.5,1009.2,8.0,7.0,9.8,11.6,1,1,10,7.0
40,9.3,14.9,0.0,8.56,3.2600000000000002,5,17.0,1,6,7.0,7.0,77.0,75.0,1015.5,1012.7,6.8,6.4,11.1,13.5,0,1,6,10.0
16,24.1,35.0,7.0,2.8,2.7399999999999998,1,50.0,0,15,7.0,7.0,84.0,86.0,1010.9,1006.5,8.0,3.0,27.0,34.0,1,0,3,12.0
8,16.9,30.3,0.0,6.6,9.7,4,33.0,8,4,13.0,22.0,57.0,55.0,1014.9,1010.7,5.0,1.0,25.5,28.7,0,0,22,9.0
42,-1.6,13.2,0.0,1.6,8.6,0,17.0,0,9,11.0,0.0,85.0,49.0,1029.0,1026.5,3.0,7.0,3.3,12.2,0,0,20,7.0
9,4.4,18.2,0.0,3.6,11.0,13,31.0,9,14,7.0,19.0,78.0,35.0,1017.4,1015.0,1.0,3.0,9.2,17.2,0,0,28,3.0
47,10.6,14.8,0.0,4.12,5.88,8,43.0,11,10,19.0,28.0,62.0,62.0,1024.2,1024.2,1.0,6.0,12.7,13.9,0,0,7,9.0
37,13.0,16.9,3.6,1.2,1.2,13,25.8,13,2,13.0,2.0,96.0,89.0,1030.9,1028.0,7.0,8.0,13.9,16.2,1,1,9,6.0
12,7.4,14.4,1.8,2.4,8.3,11,37.0,3,12,0.0,17.0,100.0,58.0,1026.0,1026.1,5.2,5.0,9.1,13.5,1,0,19,5.0
22,7.2,13.4,6.6,3.0,8.4,14,69.0,14,7,20.0,31.0,77.0,82.0,1013.0,1013.8,2.0,7.0,9.9,8.4,1,1,6,9.0
30,12.3,19.0,0.0,7.68,5.0,9,24.0,12,0,11.0,11.0,94.0,74.0,1013.82,1012.1,7.2,5.8,16.4,18.3,0,1,2,9.0
43,14.5,21.5,0.0,6.92,7.4399999999999995,9,24.0,0,10,6.0,13.0,89.0,71.0,1017.5,1015.9,6.8,6.0,19.7,20.4,0,0,14,4.0
35,15.3,21.9,4.8,3.6,1.1,2,33.0,0,0,13.0,22.0,96.0,66.0,1015.4,1015.2,8.0,8.0,16.8,20.5,1,1,21,2.0
17,5.8,14.8,0.0,2.5200000000000005,1.94,1,30.0,13,10,2.0,4.0,98.0,77.0,1019.1,1014.0,7.6,7.6,7.5,14.1,0,1,14,6.0
24,21.4,33.7,0.0,6.959999999999999,6.68,13,34.4,12,9,4.0,22.0,49.0,75.0,1015.28,1012.4399999999999,1.0,8.0,29.1,23.8,0,0,23,2.0
24,6.6,19.0,0.0,2.12,6.58,13,17.6,3,9,0.0,0.0,63.0,43.0,1029.14,1026.72,1.0,5.0,12.4,17.4,0,1,27,5.0
36,10.6,35.0,0.0,6.959999999999999,6.68,3,30.0,3,4,17.0,9.0,27.0,14.0,1019.0,1015.5,1.6,2.4,26.9,34.3,0,0,10,4.0
13,27.5,32.7,0.0,6.0,7.8,14,46.0,13,14,24.0,33.0,71.0,64.0,1006.4,1004.3,7.0,5.0,30.1,31.3,0,0,21,3.0
11,15.1,24.9,0.0,1.5,4.76,14,30.0,14,2,7.0,11.0,69.0,64.0,1021.4,1019.6,3.0,4.0,20.0,23.1,0,0,31,8.0
14,14.1,23.7,0.0,3.4,7.5,15,31.0,6,0,13.0,11.0,59.0,46.0,1020.5,1018.4,2.2,2.6,18.8,22.1,0,0,17,6.0
12,0.7,18.3,0.0,0.4,9.7,3,17.0,3,14,0.0,9.0,95.0,46.4,1033.3,1030.3,2.2,2.4,4.8,17.5,0,0,17,5.0
42,10.8,30.3,0.0,9.2,8.139999999999999,12,33.0,10,14,7.0,15.0,57.0,25.0,1014.9,1012.4,1.0,3.8,18.0,28.1,0,0,14,2.0
35,4.2,13.8,2.2,1.2,2.0,13,33.0,14,13,17.0,20.0,77.0,83.0,1011.1,1008.3,6.0,7.0,8.8,12.3,1,1,12,5.0
13,26.2,33.2,0.0,4.6,5.7,6,48.0,5,6,15.0,24.0,79.0,71.0,1008.1,1005.6,7.0,7.0,29.5,31.0,0,0,24,12.0
18,9.5,13.8,0.0,1.2,0.1,3,46.0,6,14,15.0,20.0,68.0,74.0,1016.1,1014.0,7.0,8.0,10.9,11.7,0,1,4,8.0
3,24.7,42.2,0.0,16.0,10.6,13,50.0,7,6,20.0,19.0,10.0,9.0,1007.8,1004.9,2.0,3.4,36.2,38.8,0,0,2,12.0
11,18.0,27.8,0.0,6.959999999999999,6.68,8,28.0,12,9,13.0,19.0,75.0,59.0,1016.2,1015.0,2.0,3.8,24.2,26.6,0,0,12,2.0
3,12.6,16.2,0.0,2.6,4.1,8,37.0,9,8,13.0,15.0,96.0,72.0,1010.8,1009.2,7.0,8.0,13.1,14.4,0,0,23,8.0
37,17.4,26.4,0.0,7.2,10.6,5,46.0,5,1,9.0,28.0,62.0,50.0,1010.6,1007.7,1.0,1.0,22.3,26.0,0,0,12,3.0
44,7.5,14.9,0.0,2.4,8.2,5,43.0,6,3,15.0,19.0,63.0,51.0,1022.8,1019.0,4.0,7.0,10.8,14.8,0,0,27,8.0
20,14.1,25.1,0.0,9.4,11.4,11,54.0,8,8,24.0,19.0,56.0,21.0,1020.3,1018.6,3.0,2.0,15.4,22.3,0,0,5,3.0
23,9.0,18.7,3.8,12.84,8.919999999999998,1,50.0,2,0,15.0,19.0,62.0,51.0,1017.4399999999999,1015.0599999999998,5.4,5.2,13.4,17.5,1,0,5,12.0
5,7.1,29.8,0.0,6.0,11.459999999999999,6,28.0,2,3,13.0,9.0,28.0,13.0,1019.3,1016.7,0.0,1.2,19.3,27.7,0,0,15,12.0
23,-2.3,3.8,16.2,7.080000000000001,7.019999999999999,10,57.0,12,8,19.0,30.0,100.0,100.0,1013.1200000000001,1013.4799999999999,6.6,7.6,-1.0,3.0,1,1,6,7.0
29,3.5,20.2,0.0,3.6,7.7,6,26.0,1,3,7.0,15.0,62.0,35.0,1023.9,1020.7,0.0,1.0,12.4,19.3,0,0,16,6.0
31,4.0,19.9,0.0,3.2,7.2,4,30.0,4,6,11.0,7.0,56.0,33.0,1027.3,1022.4,7.0,7.0,11.7,19.4,0,0,24,7.0
46,14.5,22.6,0.0,6.959999999999999,6.68,8,48.0,10,10,26.0,33.0,52.0,48.0,1024.9,1022.9,4.2,3.8,18.2,21.0,0,0,13,2.0
31,16.3,30.2,0.0,9.0,12.5,8,44.0,9,11,13.0,11.0,61.0,35.0,1013.0,1009.8,1.0,1.0,19.7,30.1,0,0,17,2.0
